id,county,pool_name,address,city,zip,inspection_date,findings
16400,Fulton,Quail Hollow (Outdoor Pool),7185 BELL RD.,DULUTH,30097,5/19/2015,Pool closed: NO
16401,Fulton,Brookfield Country Club (Main Pool),100 WILLOW RUN,ROSWELL,30075,5/19/2015,Pool closed: NO
16402,Fulton,Brookfield Country Club Wading,100 WILLOW RUN,ROSWELL,30075,5/19/2015,Pool closed: NO
16403,Fulton,Camden Deerfield-Outdoor Yr Pool,13200 SUMMIT BLVD.,ALPHARETTA,30004,5/19/2015,Pool closed: NO
16404,Fulton,Greenhouse Patio (Outdoor Pool) (Main),11251 ALPHARETTA HWY.,ROSWELL,30076,5/19/2015,Pool closed: NO
16405,Fulton,Providence National (Outdoor Pool),455 GLEN NATIONAL DR.,ALPHARETTA,30004,5/20/2015,Pool closed: NO
16406,Fulton,Days Inn & Suites (Outdoor Pool),6743 SHANNON PKWY.,UNION CITY,30291,5/8/2015,Pool closed: NO
16407,Fulton,Young Life Outdoor Training Pool,90 WOODSTOCK RD.,ROSWELL,30075,5/20/2015,Pool closed: NO
16408,Fulton,Highland Colony (Outdoor Pool),11565 HIGHLAND COLONY DR.,ROSWELL,30075,5/20/2015,Pool closed: NO
16409,Fulton,Ellard (Outdoor Pool),8622 ELLARD DR.,ROSWELL,30022,5/20/2015,Pool closed: NO
16410,Fulton,Crabapple Walk (Outdoor Pool),130 BIRCHWOOD CT.,ROSWELL,30076,5/20/2015,Pool closed: NO
16411,Fulton,Andover North (Outdoor Pool),4001 DOVER AVE.,ALPHARETTA,30004,5/20/2015,Pool closed: NO
16412,Fulton,Holiday Inn Express (Outdoor Pool),4601 BEST RD.,COLLEGE PARK,30337,5/8/2015,Pool closed: NO
16413,Fulton,Belcourt (Outdoor Pool),2200 BELCOURT PKWY.,ROSWELL,30076,5/21/2015,Pool closed: NO
16414,Fulton,Premier Club Apts.-OD Pool,5100 HIGHPOINT RD.,UNION CITY,30291,5/8/2015,Pool closed: NO
16415,Fulton,Courtyard Alpharetta,12655 DEERFIELD PKWY.,ALPHARETTA,30004,5/21/2015,Pool closed: NO
16416,Fulton,Oaks at Holcomb Bridge,700 OLD HOLCOMB BRIDGE RD.,ROSWELL,30076,5/21/2015,Pool closed: NO
16417,Fulton,Wyncreek Estates,2558 WYNCREEK DR.,ATLANTA,30331,5/8/2015,Pool closed: NO
16418,Fulton,Fairfax (Outdoor Pool),1480 SHADE TREE WAY,ALPHARETTA,30004,5/21/2015,Pool closed: NO
16419,Fulton,Holcombs Springs Swimming Pool,2700 HOLCOMB SPRINGS DR.,ALPHARETTA,30202,5/21/2015,Pool closed: NO
16420,Fulton,Peachtree Landing (Outdoor Pool),7915 SENOIA RD.,FAIRBURN,30213,5/18/2015,Pool closed: NO
16421,Fulton,Martins Landing North Pond (Outdoor Pool),1447 MARTIN RD.,ROSWELL,30076,5/22/2015,Pool closed: NO
16422,Fulton,Seven Pines (Outdoor Pool),100 TREERIDGE PKWY.,ALPHARETTA,30022,5/22/2015,Pool closed: NO
16423,Fulton,Seven Pines (Indoor Pool),100 TREERIDGE PKWY.,ALPHARETTA,30022,5/22/2015,Pool closed: NO
16424,Fulton,Chambrel at Roswell (Outdoor Pool),1000 APPLEWOOD DR.,ROSWELL,30076,5/22/2015,Pool closed: NO
16425,Fulton,Falls at Sandy Springs,5555 ROSWELL RD. N.E.,ATLANTA,30342,5/28/2015,Pool closed: YES
16426,Fulton,2500 Peachtree Pool,2500 PEACHTREE RD. N.W.,ATLANTA,30305,5/28/2015,Pool closed: YES
16427,Fulton,Glen Lake Luxury Apts.,6901 GLENLAKE PKWY.,ATLANTA,30328,5/20/2015,Pool closed: NO
16428,Fulton,The Legends at Dunwoody Apts. (Outdoor Pool),7700 COLQUITT,DUNWOODY,30350,5/20/2015,Pool closed: NO
16429,Fulton,Rosemont (Outdoor Pool),2100 ROSEMONT PKWY.,ROSWELL,30076,5/20/2015,Pool closed: NO
16430,Fulton,Grogan's Bluff (Outdoor Pool),8130 GROGAN'S FERRY RD.,ATLANTA,30350,5/20/2015,Pool closed: NO
16431,Fulton,Wesley St.James Apartment Homes,7785 ROSWELL RD.,ATLANTA,30350,5/20/2015,Pool closed: NO
16432,Fulton,Jasmine at Holcomb Bridge Apts.-Office Pool,8520 S. HOLCOMB BRIDGE WAY,ALPHARETTA,30022,5/21/2015,Pool closed: NO
16433,Fulton,Jasmine at Holcomb Bridge Apts.-Shop Pool,8520 S HOLCOMB BRIDGE WAY,ALPHARETTA,30022,5/21/2015,Pool closed: NO
16434,Fulton,Stonepark Condoninuims,7780 COLQUITT RD. N.E.,DUNWOODY,30350,5/21/2015,Pool closed: NO
16435,Fulton,Oaks at Holcomb Bridge,700 OLD HOLCOMB BRIDGE RD.,ROSWELL,30076,5/21/2015,Pool closed: NO
16436,Fulton,The Edgewater at Sandy Springs (Pool #1),7600 ROSWELL,ATLANTA,30350,5/21/2015,Pool closed: NO
16437,Fulton,The Fountains at Morgan Falls,8075 ADAIR LN.,SANDY SPRINGS,30350,5/21/2015,Pool closed: NO
16438,Fulton,The Arbors at Sandy Springs (Outdoor Pool),6940 ROSWELL RD.,ATLANTA,30328,5/21/2015,Pool closed: NO
16439,Fulton,Cherokee Country Club Activity Pool,655 HIGHTOWER TRL.,ATLANTA,30350,5/21/2015,Pool closed: NO
16440,Fulton,Cherokee Country Club Wading,655 HIGHTOWER TRL.,ATLANTA,30350,5/21/2015,Pool closed: NO
16441,Fulton,Cherokee Country Club Family Pool (Main),655 HIGHTOWER TRL.,ATLANTA,30350,5/21/2015,Pool closed: NO
16442,Fulton,North Harbor (Outdoor Pool),600 NORTH HARBOR DR.,ATLANTA,30328,5/21/2015,Pool closed: NO
16443,Fulton,North Harbor (Wading Pool),600 NORTH HARBOR DR.,ATLANTA,30328,5/21/2015,Pool closed: NO
16444,Fulton,Grogan's Bluff (Outdoor Pool),8130 GROGAN'S FERRY RD.,ATLANTA,30350,5/22/2015,Pool closed: NO
16445,Fulton,Hanover West Club (Outdoor Pool),1385 HANOVER DR.,ATLANTA,30327,5/11/2015,Pool closed: NO
16446,Fulton,Siena at Renaissance Condo's,220 RENAISSANCE PKWY.,ATLANTA,30308,5/12/2015,Pool closed: NO
16447,Fulton,Shannon Chase (Outdoor Pool),5300 JONESBORO RD.,UNION CITY,30291,5/28/2015,Pool closed: YES
16448,Fulton,Ashford Town & Country,50 CLAY ST.,FAIRBURN,30213,5/28/2015,Pool closed: NO
16449,Fulton,Embassy Suites Atlanta Airport/Indoor Pool,4700 SOUTHPORT,COLLEGE PARK,30337,5/28/2015,Pool closed: NO
16450,Fulton,Mattress Factory Lofts (Outdoor Pool),300 MARTIN LUTHER KING JR DR SE,ATLANTA,30312,5/8/2015,Pool closed: NO
16451,Fulton,Columbia at Sylvan Hills (Outdoor Pool),1150 ASTOR AVE SW,ATLANTA,30310,5/28/2015,Pool closed: NO / Remarks: The pool is OK to open (permit) once the water fountain is repaired.
16452,Fulton,Elan Westside,691 14TH ST.,ATLANTA,30318,5/8/2015,Pool closed: NO
16453,Fulton,White Provision Residential Condo Assoc.,1100 HOWELL MILL RD.,ATLANTA,30318,5/8/2015,Pool closed: NO
16454,Fulton,Legacy Key Apts. Upper Pool,8800 DUNWOODY PLACE,ATLANTA,30350,5/22/2015,Pool closed: NO
16455,Fulton,Legacy Key Apts. Lower Pool,8800 DUNWOODY PLACE,ATLANTA,30350,5/22/2015,Pool closed: NO
16456,Fulton,Mount Vernon Plantation (Outdoor Pool),1212 MOUNT VERNON HWY N.E.,ATLANTA,30338,5/22/2015,Pool closed: NO
16457,Fulton,Devereux Downs (Outdoor Pool),1000 DEVEREUX CHASE DR.,ROSWELL,30075,5/22/2015,Pool closed: NO
16458,Fulton,Hampton Hill (Outdoor Pool),7889 ROSWELL RD. N.E.,ATLANTA,30350,5/22/2015,Pool closed: NO
16459,Fulton,Ansley Place Apts.,100 GREYFIELD LN.,SANDY SPRINGS,30350,5/22/2015,Pool closed: NO
16460,Fulton,The Preserve at Dunwoody-Office Pool,8600 ROBERTS DR.,DUNWOODY,30350,5/22/2015,Pool closed: NO
16461,Fulton,Hunters Glen Upper Pool,8601 ROBERTS DR.,ATLANTA,30350,5/22/2015,Pool closed: NO
16462,Fulton,Wesley St.James Apartment Homes,7785 ROSWELL RD.,ATLANTA,30350,5/22/2015,Pool closed: NO
16463,Fulton,Colonial Grand at Mt. Vernon,100 PRESTON WOODS TRL.,DUNWOODY,30338,5/22/2015,Pool closed: NO
16464,Fulton,Rosemont (Outdoor Pool),2100 ROSEMONT PKWY.,ROSWELL,30076,5/22/2015,Pool closed: NO
16465,Fulton,Colonial Grand at Mt. Vernon,100 PRESTON WOODS TRL.,DUNWOODY,30338,5/26/2015,Pool closed: NO
16466,Fulton,Alderwood on Abernathy Townhome Assoc. Inc),440 ALDERWOOD ST.,ATLANTA,30328,5/26/2015,Pool closed: NO
16467,Fulton,Rosemont (Outdoor Pool),2100 ROSEMONT PKWY.,ROSWELL,30076,5/27/2015,Pool closed: NO
16468,Fulton,The Fountains at Morgan Falls,8075 ADAIR LN.,SANDY SPRINGS,30350,5/27/2015,Pool closed: NO
16469,Fulton,Hampton Hill (Outdoor Pool),7889 ROSWELL RD. N.E.,ATLANTA,30350,5/27/2015,Pool closed: NO
16470,Fulton,Circa 400 Apts.,501 NORTHRIDGE RD.,ATLANTA,30350,5/27/2015,Pool closed: NO
16471,Fulton,Circa 400 Apts.,8701 COLQUITT RD.,ATLANTA,30350,5/27/2015,Pool closed: NO
16472,Fulton,Crowne Plaza Atlanta Midtown-Room 330 (Outdoor Pool),590 W. PEACHTREE ST. N.W.,ATLANTA,30308,5/28/2015,Pool closed: NO
16473,Fulton,Crowne Plaza Atlanta Midtown-Room 331 (Outdoor Pool),590 W. PEACHTREE ST. N.W.,ATLANTA,30308,5/28/2015,Pool closed: NO
16474,Fulton,1016 Lofts (Outdoor Pool),1016 HOWELL MILL,ATLANTA,30318,5/29/2015,Pool closed: NO
16475,Fulton,Crowne Plaza Atlanta Midtown-Room 333 (Outdoor Pool),590 W. PEACHTREE,ATLANTA,30308,5/22/2015,Pool closed: NO
16476,Fulton,Dunwoody Station Phase II (Office),7150 WEST PEACHTREE DUNWOODY,ATLANTA,30350,5/28/2015,Pool closed: NO
16477,Fulton,Dunwoody Pointe (Outdoor (Pool #2)),7901 ROSWELL RD. N.E.,DUNWOODY,30350,5/28/2015,Pool closed: NO
16478,Fulton,Dunwoody Pointe (Outdoor (Pool #1)),7901 ROSWELL RD. N.E.,DUNWOODY,30350,5/28/2015,Pool closed: NO
16479,Fulton,Glenridge Walk (Outdoor Pool),5385 PEACHTREE DUNWOODY RD.,ATLANTA,30042,5/28/2015,Pool closed: NO
16480,Fulton,Dunwoody Station Phase I,7150 WEST PEACHTREE DUNWOODY RD.,ATLANTA,30328,5/28/2015,Pool closed: NO
16481,Fulton,Mount Vernon Plantation (Outdoor Pool),1212 MOUNT VERNON HWY N.E.,ATLANTA,30338,5/28/2015,Pool closed: NO
16482,Fulton,Sonesta ES Suites,760 MOUNT VERNON HWY N.E.,ATLANTA,30328,5/28/2015,Pool closed: NO
16483,Fulton,Glenridge Walk (Outdoor Pool),5385 PEACHTREE DUNWOODY RD.,ATLANTA,30042,5/28/2015,Pool closed: NO
16484,Fulton,Cascade at Morgan Falls-Pool 1,8085 ADAIR LN.,SANDY SPRINGS,30350,5/29/2015,Pool closed: NO
16485,Fulton,Comfort Inn (Outdoor Pool),5793 ROSWELL RD. N.E.,ATLANTA,30328,5/29/2015,Pool closed: NO
16486,Fulton,Rosemont (Outdoor Pool),2100 ROSEMONT PKWY.,ROSWELL,30076,5/29/2015,Pool closed: NO
16487,Fulton,Cascade at Morgan Falls-Pool 3,8060 ADAIR LN.,SANDY SPRINGS,30350,5/29/2015,Pool closed: NO
16488,Fulton,Cascade at Morgan Falls-Pool 2,8085 ADAIR LN.,SANDY SPRINGS,30350,5/29/2015,Pool closed: NO
16489,Fulton,Arcadia at Parkway Village OD Pool,5150 THOMPSON RD.,FAIRBURN,30213,5/29/2015,Pool closed: YES / Remarks: pay for permit
16490,Fulton,Kennewick Place O/D Pool,3435 ARCHGATE CT.,ALPHARETTA,30004,5/29/2015,Pool closed: NO
16491,Fulton,The Park at AmHurst,322 AMHURST PKWY.,COLLEGE PARK,30349,5/29/2015,Pool closed: NO / Remarks: ok to permit
16492,Fulton,White Columns (Outdoor Pool),300 CLUBHOUSE DR.,ALPHARETTA,30004,5/29/2015,Pool closed: NO
16493,Fulton,Holcomb's Crossing (Outdoor (Pool #2)),100 HOLCOMB FERRY RD.,ROSWELL,30076,5/29/2015,Pool closed: NO
16494,Fulton,Holcomb's Crossing (Pool #1),452 HIGH CREEK DR.,ROSWELL,30076,5/29/2015,Pool closed: NO
16495,Fulton,Deerfield Landing (Outdoor Pool),3826 MANOR VIEW,ALPHARETTA,30005,5/29/2015,Pool closed: NO
16496,Fulton,North Shore (Outdoor Pool),1000 CARNOUSTIE DR.,ALPHARETTA,30005,5/29/2015,Pool closed: NO
16497,Fulton,North Shore (Wading Pool),1000 CARNOUSTIE DR.,ALPHARETTA,30005,5/29/2015,Pool closed: NO
16498,Fulton,Lenox Vista (Outdoor Pool),2175 LENOX RD. N.E.,ATLANTA,30324,5/13/2015,Pool closed: NO
16499,Fulton,Lenox Woods (Outdoor Pool),2255 LENOX N.E.,ATLANTA,30324,5/13/2015,Pool closed: NO
16500,Fulton,Woodland Vista (Outdoor Pool),1073 WOODLAND AVE SW,ATLANTA,30324,5/13/2015,Pool closed: NO
16501,Fulton,Ansley South (Outdoor Pool),1365 MONROE DR.,ATLANTA,30324,5/14/2015,Pool closed: NO
16502,Fulton,Sovereign Place (Outdoor Pool),4883 ROSWELL RD. N.E.,ATLANTA,30342,5/14/2015,Pool closed: NO
16503,Fulton,Rosedale Condominium Assoc. Inc (Outdoor Pool),5095 ROSWELL RD.,SANDY SPRINGS,30342,5/14/2015,Pool closed: NO
16504,Fulton,Waters Cove (Outdoor Pool),550 WATERVIEW TRL.,ALPHARETTA,30022,5/26/2015,Pool closed: NO
16505,Fulton,Creme de la Creme (Outdoor Pool),11675 HAYNES BRIDGE RD.,ALPHARETTA,30004,5/26/2015,Pool closed: NO
16506,Fulton,Gates at Johns Creek,11351 GATES TERRACE,JOHNS CREEK,30097,5/26/2015,Pool closed: NO
16507,Fulton,Creme de la Creme (Outdoor Pool),11675 HAYNES BRIDGE RD.,ALPHARETTA,30004,5/26/2015,Pool closed: NO
16508,Fulton,Wellington Buckhead (Outdoor Pool),3510 ROSWELL RD. N.W.,ATLANTA,30305,5/29/2015,Pool closed: NO
16509,Fulton,Medlock Bridge (Outdoor Pool) (Wading),5810 WILSON RD.,ALPHARETTA,30022,5/26/2015,Pool closed: NO
16510,Fulton,Georgian Manor Condos (Outdoor Pool),3648 PEACHTREE RD. N.E.,ATLANTA,30319,5/29/2015,Pool closed: YES
16511,Fulton,Medlock Bridge (Outdoor Pool) (Main),5810 WILSON RD.,ALPHARETTA,30022,5/26/2015,Pool closed: NO
16512,Fulton,Atlanta Marriott Buckhead Hotel & Conf. Center,3405 LENOX RD.,ATLANTA,33026,5/29/2015,Pool closed: YES
16513,Fulton,Medlock Bridge (Outdoor Pool) (Slidel),5810 WILSON RD.,ALPHARETTA,30022,5/26/2015,Pool closed: NO
16514,Fulton,Atlanta Marriott Buckhead Hotel & Conf. Center,3405 LENOX RD.,ATLANTA,30326,5/29/2015,Pool closed: NO
16515,Fulton,Shakerec (Outdoor Pool) (Main),7220 DEVONHALL WAY,DULUTH,30097,5/26/2015,Pool closed: NO
16516,Fulton,Paces West (Outdoor Pool),1311 W. PACES FERRY RD.,ATLANTA,30327,5/29/2015,Pool closed: YES
16517,Fulton,Shakerec Outdoor (Wading),7220 DEVONHALL WAY,DULUTH,30097,5/26/2015,Pool closed: NO
16518,Fulton,Pinewalk Outdoor (Main Pool),10750 BUICE,ALPHARETTA,30022,5/27/2015,Pool closed: NO
16519,Fulton,Pinewalk Outdoor (Wading Pool),10750 BUICE,ALPHARETTA,30022,5/27/2015,Pool closed: NO
16520,Fulton,Carriage Park (Outdoor Pool),6075 CARRIAGE PARK LN.,ALPHARETTA,30097,5/27/2015,Pool closed: NO
16521,Fulton,Abbotts Bridge Place (Outdoor Pool),10632 OCEAN BAY DR.,DULUTH,30097,5/27/2015,Pool closed: NO
16522,Fulton,Highlands at Park Bridge (Outdoor Pool),1005 TIMBERLINE PL.,ALPHARETTA,30005,5/27/2015,Pool closed: NO
16523,Fulton,Blackstone (Wading Pool),7905 CAVENDISH PL.,SUWANEE,30024,5/27/2015,Pool closed: NO
16524,Fulton,Blackstone (Outdoor Pool),7905 CAVENDISH PL.,SUWANEE,30024,5/27/2015,Pool closed: NO
16525,Fulton,Berkshires on Nesbit Ferry (Wading Pool),100 SARATOGA DR.,ALPHARETTA,30022,5/28/2015,Pool closed: NO
16526,Fulton,Berkshires on Nesbit Ferry-Pool,100 SARATOGA DR.,ALPHARETTA,30022,5/28/2015,Pool closed: NO
16527,Fulton,Berkshires on Nesbit Ferry-Whirlpool,100 SARATOGA DR.,ALPHARETTA,30022,5/28/2015,Pool closed: NO
16528,Fulton,Standard Club (Wading Pool),6230 ABBOTTS BRIDGE,DULUTH,30097,5/28/2015,Pool closed: NO
16529,Fulton,Standard Club (Outdoor Pool),6230 ABBOTTS BRIDGE RD.,DULUTH,30097,5/28/2015,Pool closed: NO
16530,Fulton,Alara Park Bridge Apts.-Outdoor Yr Pool,15000 PARKVIEW LN.,ALPHARETTA,30005,5/28/2015,Pool closed: NO
16531,Fulton,Stonehaven (Outdoor Pool),110 TIMBERTOWN CT.,DULUTH,30097,5/28/2015,Pool closed: NO
16532,Fulton,Camden River (Outdoor Pool),6005 STATE BRIDGE RD.,DULUTH,30097,5/28/2015,Pool closed: NO
16533,Fulton,Mosaic at Sandy Spring Pool,5675 ROSWELL,ATLANTA,30342,6/1/2015,Pool closed: YES
16534,Fulton,Deerfield Landing (Outdoor Pool),3826 MANOR VIEW,ALPHARETTA,30005,5/29/2015,Pool closed: NO
16535,Fulton,Hidden Forest Community,13340 MORRIS RD.,MILTON,30004,5/29/2015,Pool closed: NO
16536,Fulton,Hampton Inn & Suites Atlanta Camp Creek Market Pl,3450 CREEK POINTE DR.,EAST POINT,30344,5/21/2015,Pool closed: NO
16537,Fulton,Windward Pointe (Outdoor Pool),2764 ASHLEIGH LN.,ALPHARETTA,30005,5/15/2015,Pool closed: NO
16538,Fulton,Premier Club Apts. Pool,5100 HIGHPOINT RD.,UNION CITY,30291,5/8/2015,Pool closed: NO
16539,Fulton,Cyan on Peachtree,3380 PEACHTREE RD.,ATLANTA,30326,5/21/2015,Pool closed: NO
16540,Fulton,Saddle Creek (Outdoor Pool),1465 MID BROADWELL RD.,ALPHARETTA,30004,6/2/2015,Pool closed: NO
16541,Fulton,Alexan 360,180 JACKSON ST.,ATLANTA,30312,6/2/2015,Pool closed: YES
16542,Fulton,Uptown Buckhead (Outdoor Pool),3707 ROSWELL,ATLANTA,30342,6/2/2015,Pool closed: YES
16543,Fulton,Lenox Heights Condos (Outdoor Pool),2716 LENOX RD. N.E.,ATLANTA,30324,6/2/2015,Pool closed: YES
16544,Fulton,Alexan Lenox Whirlpool,960 E. PACES FERRY,ATLANTA,30326,6/2/2015,Pool closed: YES
16545,Fulton,Artist Square,23 LARKIN PL.,ATLANTA,30313,5/20/2015,Pool closed: NO
16546,Fulton,Magnolia Walk,6186 RIVER OAK,COLLEGE PARK,30349,5/29/2015,Pool closed: NO
16547,Fulton,Sandtown Vista Apartment Homes Pool,1475 SAND BAY DR.,ATLANTA,30331,5/18/2015,Pool closed: NO
16548,Fulton,Ovation Condominium Assoc.,3040 PEACHTREE RD.,ATLANTA,30305,6/2/2015,Pool closed: NO / Remarks: Sketching observed on pool surface near 3ft. Fill in pool hours and bathing load on rules sign.
16549,Fulton,1280 West Condominium (Outdoor Pool),1280 WEST PEACHTREE ST.,ATLANTA,30309,5/20/2015,Pool closed: NO
16550,Fulton,Savannah College of Art & Design,1470 SPRING ST. N.W.,ATLANTA,30309,5/18/2015,Pool closed: NO
16551,Fulton,Wiltshire Condominiums (Outdoor Pool),3047 LENOX,ATLANTA,30324,5/15/2015,Pool closed: NO
16552,Fulton,Tuscany Condominiums,955 JUNIPER ST.,ATLANTA,30309,5/15/2015,Pool closed: NO
16553,Fulton,Bass Lofts (Outdoor Pool),1080 EUCLID AVE. N.E.,ATLANTA,30307,5/13/2015,Pool closed: NO
16554,Fulton,The Prato at Midtown (Pool #1),400 CENTRAL PARK PL N.E.,ATLANTA,30308,5/13/2015,Pool closed: NO
16555,Fulton,Post Renaissance Phase #2 (Outdoor Pool),400 CENTRAL PARK PL.,ATLANTA,30308,5/13/2015,Pool closed: NO
16556,Fulton,Brookwood Valley Year-Round Pool,2035 PEACHTREE N.E.,ATLANTA,30309,5/27/2015,Pool closed: NO
16557,Fulton,The Reynolds Homeowners Assoc.,565 PEACHTREE ST.,ATLANTA,30308,5/21/2015,Pool closed: NO
16558,Fulton,Brickstone Heights (Outdoor Pool),150 BRICKSTONE DR.,ATLANTA,30339,6/1/2015,Pool closed: NO
16559,Fulton,Cambridge at Buckhead (Outdoor Pool),3432 PIEDMONT,ATLANTA,30305,6/1/2015,Pool closed: NO
16560,Fulton,2500 Peachtree Pool,2500 PEACHTREE RD. N.W.,ATLANTA,30305,6/1/2015,Pool closed: NO
16561,Fulton,Alexan Lenox Whirlpool,960 E. PACES FERRY,ATLANTA,30326,6/2/2015,Pool closed: YES
16562,Fulton,Herron Creek,5410 HERRON DR.,ATLANTA,30349,5/16/2015,Pool closed: NO
16563,Fulton,Stonewall Manor Rec Center (Wade Pool),4363 BELLWOOD CIR.,COLLEGE PARK,30349,5/16/2015,Pool closed: NO
16564,Fulton,Cottages at Cascade Homeowners Assoc. Inc.,100 COTTSFORD DR.,ATLANTA,30331,5/16/2015,Pool closed: NO
16565,Fulton,Lakeside Preserve (Kiddie Pool),3800 PRESERVATION CIR.,ATLANTA,30349,5/20/2015,Pool closed: NO
16566,Fulton,Village on The Green,3215 VERDANT DR.,ATLANTA,30331,5/20/2015,Pool closed: NO
16567,Fulton,Parks at Cedar Grove (Outdoor Pool),7353 PARKS TRL.,FAIRBURN,30213,5/20/2015,Pool closed: NO
16568,Fulton,Pittman Park (Outdoor Pool),5885 HARRIER LN.,COLLEGE PARK,30349,5/20/2015,Pool closed: NO
16569,Fulton,Heritage Park Pool & Amenity Area (Outdoor Pool),2397 CREEL RD.,ATLANTA,30349,5/27/2015,Pool closed: NO / Remarks: numberous public health and safety hazards/see attached addendum/ Pool closed by FCHD
16570,Fulton,Econo Lodge,4874 OLD NAIONAL HWY.,ATLANTA,30337,5/28/2015,Pool closed: NO
16571,Fulton,Princeton Village,533 WALNUT WAY,PALMETTO,30268,5/28/2015,Pool closed: NO
16572,Fulton,Ashford Town & Country,50 CLAY ST.,FAIRBURN,30213,5/28/2015,Pool closed: NO
16573,Fulton,Georgian Terrace (Outdoor Pool),659 PEACHTREE ST.,ATLANTA,30308,5/27/2015,Pool closed: NO
16574,Fulton,Town Creek at Cedar Grove (Outdoor Pool),8139 LOCHLEY DR.,FAIRBURN,30213,5/29/2015,Pool closed: NO
16575,Fulton,Atlanta Marriott Buckhead Hotel & Conf. Center,3405 LENOX RD.,ATLANTA,30326,6/3/2015,Pool closed: NO
16576,Fulton,Atlanta Marriott Buckhead Hotel & Conf. Center,3405 LENOX RD.,ATLANTA,33026,6/3/2015,Pool closed: NO
16577,Fulton,The Cloisters (Outdoor Pool),5050 ROSWELL RD. N.W.,ATLANTA,30342,6/3/2015,Pool closed: NO
16578,Fulton,Highland Springs (Outdoor Pool),55 NORTHWOOD DR NW,ATLANTA,30342,6/3/2015,Pool closed: YES
16579,Fulton,The Overlook at Lindbergh (Outdoor Pool),925 CANTERBURY RD.,ATLANTA,30324,6/3/2015,Pool closed: YES
16580,Fulton,The Overlook at Lindbergh Whirlpool,925 CANTERBURY,ATLANTA,30324,6/3/2015,Pool closed: YES / Remarks: Pool drained and entrance locked to prevent entry of residents
16581,Fulton,The Preserve at Deerfield (Outdoor (Pool #1)) (Front),13125 MORRIS RD.,ALPHARETTA,30004,6/1/2015,Pool closed: NO
16582,Fulton,The Preserve at Deerfield (Outdoor (Pool #2)) (Rear),13125 MORRIS,ALPHARETTA,30004,6/1/2015,Pool closed: NO
16583,Fulton,Berkshires on Nesbit Ferry-Pool,100 SARATOGA DR.,ALPHARETTA,30022,6/1/2015,Pool closed: NO
16584,Fulton,Paces Place (Outdoor Pool)(Lower),3490 PACES PLZ NW,ATLANTA,30327,6/3/2015,Pool closed: YES
16585,Fulton,Post Alexander-Phase II,600 PHIPPS BLVD.,ATLANTA,30326,5/14/2015,Pool closed: NO
16586,Fulton,Spring Hill (Outdoor Pool),12730 DEERFIELD PKWY.,ALPHARETTA,30004,6/4/2015,Pool closed: NO
16587,Fulton,1065 Peachtree Master Condominium Assoc. Pool,1065 PEACHTREE ST.,ATLANTA,30309,5/27/2015,Pool closed: NO
16588,Fulton,Carondelet Apts. (Outdoor Pool),2113 DEFOORS FERRY RD.,ATLANTA,30318,5/22/2015,Pool closed: NO
16589,Fulton,Collier Ridge (Outdoor Pool),100 NOBLE CREEK DR.,ATLANTA,30327,5/22/2015,Pool closed: NO
16590,Fulton,Georgia Tech Hotel and Conference Center (Main Pool),800 SPRING ST. N.W.,ATLANTA,30308,5/22/2015,Pool closed: NO
16591,Fulton,Georgia Tech Hotel and Conference Center Spa,800 SPRING ST. N.W.,ATLANTA,30308,5/22/2015,Pool closed: NO
16592,Fulton,Brookwood Place (Outdoor Pool),1735 PEACHTREE ST. N.E.,ATLANTA,30309,5/22/2015,Pool closed: NO
16593,Fulton,Ashley West End Apts. (Outdoor Pool),717 LEE ST.,ATLANTA,30310,6/4/2015,Pool closed: NO
16594,Fulton,The Dakota (Outdoor Pool),850 PIEDMONT AVE.,ATLANTA,30308,5/26/2015,Pool closed: NO
16595,Fulton,905 Juniper Street (Outdoor Pool),905 JUNIPER ST.,ATLANTA,30309,5/26/2015,Pool closed: NO
16596,Fulton,Metropolis North (Outdoor Pool),933 PEACHTREE ST.,ATLANTA,30309,5/26/2015,Pool closed: NO
16597,Fulton,Piedmont Heights (Outdoor Pool),780 SIDNEY MARCUS BLVD.,ATLANTA,30324,6/4/2015,Pool closed: NO
16598,Fulton,The Barcelona Condos (Outdoor Pool),395 PHARR RD. N.E.,ATLANTA,30305,6/4/2015,Pool closed: NO / Remarks: Submit pool modification for 2016 resurfacing.
16599,Fulton,Walden on Lenox (Outdoor Pool),2791 LENOX RD. N.E.,ATLANTA,30324,6/4/2015,Pool closed: NO
16600,Fulton,Post Gardens (Outdoor Pool),1020 LENOX PARK BLVD.,ATLANTA,30319,6/4/2015,Pool closed: NO
16601,Fulton,Carrington Park (Outdoor Pool),2700 PINE TREE RD.,ATLANTA,30324,6/4/2015,Pool closed: YES
16602,Fulton,Glenridge (Outdoor Pool),5273 GLENRIDGE DR. N.E.,ATLANTA,30342,6/4/2015,Pool closed: NO
16603,Fulton,Charleston Court Apts.,5450 GLENRIDGE DR. N.E.,ATLANTA,30342,6/4/2015,Pool closed: NO
16604,Fulton,Berkshire Place,6783 DERBY AVE.,UNION CITY,30349,6/3/2015,Pool closed: NO
16605,Fulton,Hidden Creste Apts.,3200 STONE,ATLANTA,30331,6/3/2015,Pool closed: NO
16606,Fulton,Arcadia at Parkway Village OD Pool,5150 THOMPSON RD.,FAIRBURN,30213,6/4/2015,Pool closed: NO / Remarks: Ok to permit
